,Values,Metric,Subject,Valence,Arousal,LearningTime,PercentCorrect,Signal_STD,Reject
1,73.57,MeanBPM,11132,Low,High,60,0.0087,7.48288232965584,0
2,814.0,MedianRR,11132,Low,High,60,0.0087,7.48288232965584,0
3,73.71,MedianBPM,11132,Low,High,60,0.0087,7.48288232965584,0
4,667.0,MinRR,11132,Low,High,60,0.0087,7.48288232965584,0
5,62.5,MinBPM,11132,Low,High,60,0.0087,7.48288232965584,0
6,960.0,MaxRR,11132,Low,High,60,0.0087,7.48288232965584,0
7,89.96,MaxBPM,11132,Low,High,60,0.0087,7.48288232965584,0
8,53.43,SDNN,11132,Low,High,60,0.0087,7.48288232965584,0
9,50.99,RMSSD,11132,Low,High,60,0.0087,7.48288232965584,0
10,121.0,nn50,11132,Low,High,60,0.0087,7.48288232965584,0
11,35.28,pnn50,11132,Low,High,60,0.0087,7.48288232965584,0
12,0.0117,vlf_peak,11132,Low,High,60,0.0087,7.48288232965584,0
13,614.6072292187854,vlf_power,11132,Low,High,60,0.0087,7.48288232965584,0
14,0.0898,lf_peak,11132,Low,High,60,0.0087,7.48288232965584,0
15,791.9950328392347,lf_power,11132,Low,High,60,0.0087,7.48288232965584,0
16,0.2812,hf_peak,11132,Low,High,60,0.0087,7.48288232965584,0
17,1005.3903835416584,hf_power,11132,Low,High,60,0.0087,7.48288232965584,0
18,25.481306103484386,pover_vlf_per,11132,Low,High,60,0.0087,7.48288232965584,0
19,32.83571507915299,pover_lf_per,11132,Low,High,60,0.0087,7.48288232965584,0
20,41.682978817362624,pover_hf_per,11132,Low,High,60,0.0087,7.48288232965584,0
21,0.5593627134051482,pover_lf_nu,11132,Low,High,60,0.0087,7.48288232965584,0
22,0.44063728659485185,pover_hf_nu,11132,Low,High,60,0.0087,7.48288232965584,0
23,36.10630422347824,SD1,11132,Low,High,60,0.0087,7.48288232965584,0
24,66.38046425513834,SD2,11132,Low,High,60,0.0087,7.48288232965584,0
0,732.0,MeanRR,11132,Low,High,90,0.0355,13.308458587037764,0
1,82.14,MeanBPM,11132,Low,High,90,0.0355,13.308458587037764,0
2,733.0,MedianRR,11132,Low,High,90,0.0355,13.308458587037764,0
3,81.86,MedianBPM,11132,Low,High,90,0.0355,13.308458587037764,0
4,628.0,MinRR,11132,Low,High,90,0.0355,13.308458587037764,0
5,69.28,MinBPM,11132,Low,High,90,0.0355,13.308458587037764,0
6,866.0,MaxRR,11132,Low,High,90,0.0355,13.308458587037764,0
7,95.54,MaxBPM,11132,Low,High,90,0.0355,13.308458587037764,0
8,31.48,SDNN,11132,Low,High,90,0.0355,13.308458587037764,0
9,24.86,RMSSD,11132,Low,High,90,0.0355,13.308458587037764,0
10,26.0,nn50,11132,Low,High,90,0.0355,13.308458587037764,0
11,6.62,pnn50,11132,Low,High,90,0.0355,13.308458587037764,0
12,0.0117,vlf_peak,11132,Low,High,90,0.0355,13.308458587037764,0
13,241.5489134687599,vlf_power,11132,Low,High,90,0.0355,13.308458587037764,0
14,0.082,lf_peak,11132,Low,High,90,0.0355,13.308458587037764,0
15,177.5809935869797,lf_power,11132,Low,High,90,0.0355,13.308458587037764,0
16,0.2812,hf_peak,11132,Low,High,90,0.0355,13.308458587037764,0
17,306.4819782776335,hf_power,11132,Low,High,90,0.0355,13.308458587037764,0
18,33.288996273508296,pover_vlf_per,11132,Low,High,90,0.0355,13.308458587037764,0
19,24.473275200749004,pover_lf_per,11132,Low,High,90,0.0355,13.308458587037764,0
20,42.237728525742696,pover_hf_per,11132,Low,High,90,0.0355,13.308458587037764,0
21,0.6331448511689776,pover_lf_nu,11132,Low,High,90,0.0355,13.308458587037764,0
22,0.3668551488310224,pover_hf_nu,11132,Low,High,90,0.0355,13.308458587037764,0
23,17.599353217481763,SD1,11132,Low,High,90,0.0355,13.308458587037764,0
24,40.88915394459294,SD2,11132,Low,High,90,0.0355,13.308458587037764,0
0,788.0,MeanRR,11132,Low,Low,30,0.0432,6.868273733007088,0
1,76.41,MeanBPM,11132,Low,Low,30,0.0432,6.868273733007088,0
2,786.5,MedianRR,11132,Low,Low,30,0.0432,6.868273733007088,0
3,76.29,MedianBPM,11132,Low,Low,30,0.0432,6.868273733007088,0
4,667.0,MinRR,11132,Low,Low,30,0.0432,6.868273733007088,0
5,65.22,MinBPM,11132,Low,Low,30,0.0432,6.868273733007088,0
6,920.0,MaxRR,11132,Low,Low,30,0.0432,6.868273733007088,0
7,89.96,MaxBPM,11132,Low,Low,30,0.0432,6.868273733007088,0
8,46.69,SDNN,11132,Low,Low,30,0.0432,6.868273733007088,0
9,41.0,RMSSD,11132,Low,Low,30,0.0432,6.868273733007088,0
10,80.0,nn50,11132,Low,Low,30,0.0432,6.868273733007088,0
11,23.05,pnn50,11132,Low,Low,30,0.0432,6.868273733007088,0
12,0.0039,vlf_peak,11132,Low,Low,30,0.0432,6.868273733007088,0
13,762.8313944757459,vlf_power,11132,Low,Low,30,0.0432,6.868273733007088,0
14,0.0703,lf_peak,11132,Low,Low,30,0.0432,6.868273733007088,0
15,237.37341119927493,lf_power,11132,Low,Low,30,0.0432,6.868273733007088,0
16,0.1758,hf_peak,11132,Low,Low,30,0.0432,6.868273733007088,0
17,470.4025135352388,hf_power,11132,Low,Low,30,0.0432,6.868273733007088,0
18,51.871861679934995,pover_vlf_per,11132,Low,Low,30,0.0432,6.868273733007088,0
19,16.141182496408923,pover_lf_per,11132,Low,Low,30,0.0432,6.868273733007088,0
20,31.98695582365609,pover_hf_per,11132,Low,Low,30,0.0432,6.868273733007088,0
21,0.6646206759740895,pover_lf_nu,11132,Low,Low,30,0.0432,6.868273733007088,0
22,0.3353793240259105,pover_hf_nu,11132,Low,Low,30,0.0432,6.868273733007088,0
23,29.034353272239404,SD1,11132,Low,Low,30,0.0432,6.868273733007088,0
24,59.30332940519212,SD2,11132,Low,Low,30,0.0432,6.868273733007088,0
0,796.0,MeanRR,11132,Low,Low,60,0.0323,7.775595936544242,0
1,75.79,MeanBPM,11132,Low,Low,60,0.0323,7.775595936544242,0
2,787.0,MedianRR,11132,Low,Low,60,0.0323,7.775595936544242,0
3,76.24,MedianBPM,11132,Low,Low,60,0.0323,7.775595936544242,0
4,573.0,MinRR,11132,Low,Low,60,0.0323,7.775595936544242,0
5,62.5,MinBPM,11132,Low,Low,60,0.0323,7.775595936544242,0
6,960.0,MaxRR,11132,Low,Low,60,0.0323,7.775595936544242,0
7,104.71,MaxBPM,11132,Low,Low,60,0.0323,7.775595936544242,0
8,55.92,SDNN,11132,Low,Low,60,0.0323,7.775595936544242,0
9,44.81,RMSSD,11132,Low,Low,60,0.0323,7.775595936544242,0
10,98.0,nn50,11132,Low,Low,60,0.0323,7.775595936544242,0
11,28.65,pnn50,11132,Low,Low,60,0.0323,7.775595936544242,0
12,0.0078,vlf_peak,11132,Low,Low,60,0.0323,7.775595936544242,0
13,1343.0389755331103,vlf_power,11132,Low,Low,60,0.0323,7.775595936544242,0
14,0.043,lf_peak,11132,Low,Low,60,0.0323,7.775595936544242,0
15,1188.6255917075398,lf_power,11132,Low,Low,60,0.0323,7.775595936544242,0
16,0.2812,hf_peak,11132,Low,Low,60,0.0323,7.775595936544242,0
17,685.115401980902,hf_power,11132,Low,Low,60,0.0323,7.775595936544242,0
18,41.75103638991262,pover_vlf_per,11132,Low,Low,60,0.0323,7.775595936544242,0
19,36.950789394376336,pover_lf_per,11132,Low,Low,60,0.0323,7.775595936544242,0
20,21.298174215711036,pover_hf_per,11132,Low,Low,60,0.0323,7.775595936544242,0
21,0.36564039762627953,pover_lf_nu,11132,Low,Low,60,0.0323,7.775595936544242,0
22,0.6343596023737205,pover_hf_nu,11132,Low,Low,60,0.0323,7.775595936544242,0
23,31.73214676923839,SD1,11132,Low,Low,60,0.0323,7.775595936544242,0
24,72.43986779862686,SD2,11132,Low,Low,60,0.0323,7.775595936544242,0
0,788.0,MeanRR,11132,Low,Low,90,0.0169,7.962712727157122,0
1,76.34,MeanBPM,11132,Low,Low,90,0.0169,7.962712727157122,0
2,787.0,MedianRR,11132,Low,Low,90,0.0169,7.962712727157122,0
3,76.24,MedianBPM,11132,Low,Low,90,0.0169,7.962712727157122,0
4,641.0,MinRR,11132,Low,Low,90,0.0169,7.962712727157122,0
5,66.15,MinBPM,11132,Low,Low,90,0.0169,7.962712727157122,0
6,907.0,MaxRR,11132,Low,Low,90,0.0169,7.962712727157122,0
7,93.6,MaxBPM,11132,Low,Low,90,0.0169,7.962712727157122,0
8,43.74,SDNN,11132,Low,Low,90,0.0169,7.962712727157122,0
9,37.39,RMSSD,11132,Low,Low,90,0.0169,7.962712727157122,0
10,78.0,nn50,11132,Low,Low,90,0.0169,7.962712727157122,0
11,22.03,pnn50,11132,Low,Low,90,0.0169,7.962712727157122,0
12,0.0039,vlf_peak,11132,Low,Low,90,0.0169,7.962712727157122,0
13,613.654948855769,vlf_power,11132,Low,Low,90,0.0169,7.962712727157122,0
14,0.0508,lf_peak,11132,Low,Low,90,0.0169,7.962712727157122,0
15,392.2679430348937,lf_power,11132,Low,Low,90,0.0169,7.962712727157122,0
16,0.1719,hf_peak,11132,Low,Low,90,0.0169,7.962712727157122,0
17,548.304589060467,hf_power,11132,Low,Low,90,0.0169,7.962712727157122,0
18,39.48295576914101,pover_vlf_per,11132,Low,Low,90,0.0169,7.962712727157122,0
19,25.23877282074824,pover_lf_per,11132,Low,Low,90,0.0169,7.962712727157122,0
20,35.27827141011076,pover_hf_per,11132,Low,Low,90,0.0169,7.962712727157122,0
21,0.5829476944632663,pover_lf_nu,11132,Low,Low,90,0.0169,7.962712727157122,0
22,0.4170523055367338,pover_hf_nu,11132,Low,Low,90,0.0169,7.962712727157122,0
23,26.477755980346473,SD1,11132,Low,Low,90,0.0169,7.962712727157122,0
24,55.898288655185866,SD2,11132,Low,Low,90,0.0169,7.962712727157122,0
0,891.0,MeanRR,11133,High,High,30,0.0096,18.000997810774514,0
1,68.11,MeanBPM,11133,High,High,30,0.0096,18.000997810774514,0
2,893.0,MedianRR,11133,High,High,30,0.0096,18.000997810774514,0
3,67.19,MedianBPM,11133,High,High,30,0.0096,18.000997810774514,0
4,593.0,MinRR,11133,High,High,30,0.0096,18.000997810774514,0
5,53.57,MinBPM,11133,High,High,30,0.0096,18.000997810774514,0
6,1120.0,MaxRR,11133,High,High,30,0.0096,18.000997810774514,0
7,101.18,MaxBPM,11133,High,High,30,0.0096,18.000997810774514,0
8,94.02,SDNN,11133,High,High,30,0.0096,18.000997810774514,0
9,74.96,RMSSD,11133,High,High,30,0.0096,18.000997810774514,0
10,164.0,nn50,11133,High,High,30,0.0096,18.000997810774514,0
11,52.73,pnn50,11133,High,High,30,0.0096,18.000997810774514,0
12,0.0117,vlf_peak,11133,High,High,30,0.0096,18.000997810774514,0
13,3314.3064150892797,vlf_power,11133,High,High,30,0.0096,18.000997810774514,0
14,0.0469,lf_peak,11133,High,High,30,0.0096,18.000997810774514,0
15,2522.364581129526,lf_power,11133,High,High,30,0.0096,18.000997810774514,0
16,0.1797,hf_peak,11133,High,High,30,0.0096,18.000997810774514,0
17,2707.6234182144813,hf_power,11133,High,High,30,0.0096,18.000997810774514,0
18,38.789702862891176,pover_vlf_per,11133,High,High,30,0.0096,18.000997810774514,0
19,29.521040109159507,pover_lf_per,11133,High,High,30,0.0096,18.000997810774514,0
20,31.68925702794932,pover_hf_per,11133,High,High,30,0.0096,18.000997810774514,0
21,0.5177112105331975,pover_lf_nu,11133,High,High,30,0.0096,18.000997810774514,0
22,0.4822887894668026,pover_hf_nu,11133,High,High,30,0.0096,18.000997810774514,0
23,53.08970546701128,SD1,11133,High,High,30,0.0096,18.000997810774514,0
24,121.90078495471958,SD2,11133,High,High,30,0.0096,18.000997810774514,0
0,833.0,MeanRR,11133,High,High,60,0.0091,22.520670596365996,0
1,72.62,MeanBPM,11133,High,High,60,0.0091,22.520670596365996,0
2,839.5,MedianRR,11133,High,High,60,0.0091,22.520670596365996,0
3,71.47,MedianBPM,11133,High,High,60,0.0091,22.520670596365996,0
4,614.0,MinRR,11133,High,High,60,0.0091,22.520670596365996,0
5,58.48,MinBPM,11133,High,High,60,0.0091,22.520670596365996,0
6,1026.0,MaxRR,11133,High,High,60,0.0091,22.520670596365996,0
7,97.72,MaxBPM,11133,High,High,60,0.0091,22.520670596365996,0
8,74.95,SDNN,11133,High,High,60,0.0091,22.520670596365996,0
9,47.4,RMSSD,11133,High,High,60,0.0091,22.520670596365996,0
10,99.0,nn50,11133,High,High,60,0.0091,22.520670596365996,0
11,30.09,pnn50,11133,High,High,60,0.0091,22.520670596365996,0
12,0.0156,vlf_peak,11133,High,High,60,0.0091,22.520670596365996,0
13,1693.5994661435627,vlf_power,11133,High,High,60,0.0091,22.520670596365996,0
14,0.082,lf_peak,11133,High,High,60,0.0091,22.520670596365996,0
15,1587.9714284934423,lf_power,11133,High,High,60,0.0091,22.520670596365996,0
16,0.1797,hf_peak,11133,High,High,60,0.0091,22.520670596365996,0
17,1022.4229135763396,hf_power,11133,High,High,60,0.0091,22.520670596365996,0
18,39.34948658410367,pover_vlf_per,11133,High,High,60,0.0091,22.520670596365996,0
19,36.8953000225768,pover_lf_per,11133,High,High,60,0.0091,22.520670596365996,0
20,23.755213393319526,pover_hf_per,11133,High,High,60,0.0091,22.520670596365996,0
21,0.39167373951847456,pover_lf_nu,11133,High,High,60,0.0091,22.520670596365996,0
22,0.6083262604815254,pover_hf_nu,11133,High,High,60,0.0091,22.520670596365996,0
23,33.560888981638996,SD1,11133,High,High,60,0.0091,22.520670596365996,0
24,100.538079911014,SD2,11133,High,High,60,0.0091,22.520670596365996,0
0,783.0,MeanRR,11133,High,High,90,0.0085,25.432423784904525,0
1,77.02,MeanBPM,11133,High,High,90,0.0085,25.432423784904525,0
2,786.0,MedianRR,11133,High,High,90,0.0085,25.432423784904525,0
3,76.34,MedianBPM,11133,High,High,90,0.0085,25.432423784904525,0
4,628.0,MinRR,11133,High,High,90,0.0085,25.432423784904525,0
5,66.23,MinBPM,11133,High,High,90,0.0085,25.432423784904525,0
6,906.0,MaxRR,11133,High,High,90,0.0085,25.432423784904525,0
7,95.54,MaxBPM,11133,High,High,90,0.0085,25.432423784904525,0
8,51.54,SDNN,11133,High,High,90,0.0085,25.432423784904525,0
9,38.17,RMSSD,11133,High,High,90,0.0085,25.432423784904525,0
10,69.0,nn50,11133,High,High,90,0.0085,25.432423784904525,0
11,19.71,pnn50,11133,High,High,90,0.0085,25.432423784904525,0
12,0.0078,vlf_peak,11133,High,High,90,0.0085,25.432423784904525,0
13,448.1973923662141,vlf_power,11133,High,High,90,0.0085,25.432423784904525,0
14,0.1016,lf_peak,11133,High,High,90,0.0085,25.432423784904525,0
15,933.0269393987618,lf_power,11133,High,High,90,0.0085,25.432423784904525,0
16,0.2109,hf_peak,11133,High,High,90,0.0085,25.432423784904525,0
17,549.2380239049746,hf_power,11133,High,High,90,0.0085,25.432423784904525,0
18,23.217100869634464,pover_vlf_per,11133,High,High,90,0.0085,25.432423784904525,0
19,48.33178625101771,pover_lf_per,11133,High,High,90,0.0085,25.432423784904525,0
20,28.45111287934782,pover_hf_per,11133,High,High,90,0.0085,25.432423784904525,0
21,0.3705397061270403,pover_lf_nu,11133,High,High,90,0.0085,25.432423784904525,0
22,0.6294602938729598,pover_hf_nu,11133,High,High,90,0.0085,25.432423784904525,0
23,27.02829288828982,SD1,11133,High,High,90,0.0085,25.432423784904525,0
24,67.69697105375785,SD2,11133,High,High,90,0.0085,25.432423784904525,0
0,858.0,MeanRR,11133,High,Low,30,0.0367,13.640304041860558,0
1,71.61,MeanBPM,11133,High,Low,30,0.0367,13.640304041860558,0
2,867.0,MedianRR,11133,High,Low,30,0.0367,13.640304041860558,0
3,69.2,MedianBPM,11133,High,Low,30,0.0367,13.640304041860558,0
4,307.0,MinRR,11133,High,Low,30,0.0367,13.640304041860558,0
5,51.77,MinBPM,11133,High,Low,30,0.0367,13.640304041860558,0
6,1159.0,MaxRR,11133,High,Low,30,0.0367,13.640304041860558,0
7,195.44,MaxBPM,11133,High,Low,30,0.0367,13.640304041860558,0
8,108.18,SDNN,11133,High,Low,30,0.0367,13.640304041860558,0
9,73.31,RMSSD,11133,High,Low,30,0.0367,13.640304041860558,0
10,144.0,nn50,11133,High,Low,30,0.0367,13.640304041860558,0
11,43.9,pnn50,11133,High,Low,30,0.0367,13.640304041860558,0
12,0.0195,vlf_peak,11133,High,Low,30,0.0367,13.640304041860558,0
13,4939.8434881430285,vlf_power,11133,High,Low,30,0.0367,13.640304041860558,0
14,0.043,lf_peak,11133,High,Low,30,0.0367,13.640304041860558,0
15,4253.505261275109,lf_power,11133,High,Low,30,0.0367,13.640304041860558,0
16,0.1758,hf_peak,11133,High,Low,30,0.0367,13.640304041860558,0
17,4180.673023470439,hf_power,11133,High,Low,30,0.0367,13.640304041860558,0
18,36.93611070797667,pover_vlf_per,11133,High,Low,30,0.0367,13.640304041860558,0
19,31.80423460875239,pover_lf_per,11133,High,Low,30,0.0367,13.640304041860558,0
20,31.259654683270945,pover_hf_per,11133,High,Low,30,0.0367,13.640304041860558,0
21,0.49568231573095883,pover_lf_nu,11133,High,Low,30,0.0367,13.640304041860558,0
22,0.5043176842690412,pover_hf_nu,11133,High,Low,30,0.0367,13.640304041860558,0
23,51.91940927099186,SD1,11133,High,Low,30,0.0367,13.640304041860558,0
24,143.91438745390093,SD2,11133,High,Low,30,0.0367,13.640304041860558,0
0,787.0,MeanRR,11133,High,Low,60,0.0,25.41431602032645,0
1,76.57,MeanBPM,11133,High,Low,60,0.0,25.41431602032645,0
2,787.0,MedianRR,11133,High,Low,60,0.0,25.41431602032645,0
3,76.24,MedianBPM,11133,High,Low,60,0.0,25.41431602032645,0
4,653.0,MinRR,11133,High,Low,60,0.0,25.41431602032645,0
5,64.31,MinBPM,11133,High,Low,60,0.0,25.41431602032645,0
6,933.0,MaxRR,11133,High,Low,60,0.0,25.41431602032645,0
7,91.88,MaxBPM,11133,High,Low,60,0.0,25.41431602032645,0
8,53.88,SDNN,11133,High,Low,60,0.0,25.41431602032645,0
9,38.69,RMSSD,11133,High,Low,60,0.0,25.41431602032645,0
10,79.0,nn50,11133,High,Low,60,0.0,25.41431602032645,0
11,23.24,pnn50,11133,High,Low,60,0.0,25.41431602032645,0
12,0.0195,vlf_peak,11133,High,Low,60,0.0,25.41431602032645,0
13,879.5348718431786,vlf_power,11133,High,Low,60,0.0,25.41431602032645,0
14,0.0625,lf_peak,11133,High,Low,60,0.0,25.41431602032645,0
15,1221.7494708412844,lf_power,11133,High,Low,60,0.0,25.41431602032645,0
16,0.1836,hf_peak,11133,High,Low,60,0.0,25.41431602032645,0
17,533.6054788870191,hf_power,11133,High,Low,60,0.0,25.41431602032645,0
18,33.3803282642996,pover_vlf_per,11133,High,Low,60,0.0,25.41431602032645,0
19,46.368142638792285,pover_lf_per,11133,High,Low,60,0.0,25.41431602032645,0
20,20.25152909690812,pover_hf_per,11133,High,Low,60,0.0,25.41431602032645,0
21,0.3039872243329541,pover_lf_nu,11133,High,Low,60,0.0,25.41431602032645,0
22,0.696012775667046,pover_hf_nu,11133,High,Low,60,0.0,25.41431602032645,0
23,27.397623153627013,SD1,11133,High,Low,60,0.0,25.41431602032645,0
24,71.10585654362201,SD2,11133,High,Low,60,0.0,25.41431602032645,0
0,752.0,MeanRR,11133,High,Low,90,0.0056,31.66930263776745,0
1,80.19,MeanBPM,11133,High,Low,90,0.0056,31.66930263776745,0
2,751.0,MedianRR,11133,High,Low,90,0.0056,31.66930263776745,0
3,79.89,MedianBPM,11133,High,Low,90,0.0056,31.66930263776745,0
4,600.0,MinRR,11133,High,Low,90,0.0056,31.66930263776745,0
5,64.24,MinBPM,11133,High,Low,90,0.0056,31.66930263776745,0
6,934.0,MaxRR,11133,High,Low,90,0.0056,31.66930263776745,0
7,100.0,MaxBPM,11133,High,Low,90,0.0056,31.66930263776745,0
8,50.87,SDNN,11133,High,Low,90,0.0056,31.66930263776745,0
9,32.48,RMSSD,11133,High,Low,90,0.0056,31.66930263776745,0
10,47.0,nn50,11133,High,Low,90,0.0056,31.66930263776745,0
11,13.13,pnn50,11133,High,Low,90,0.0056,31.66930263776745,0
12,0.0078,vlf_peak,11133,High,Low,90,0.0056,31.66930263776745,0
13,902.3015263186618,vlf_power,11133,High,Low,90,0.0056,31.66930263776745,0
14,0.1094,lf_peak,11133,High,Low,90,0.0056,31.66930263776745,0
15,859.5282843931811,lf_power,11133,High,Low,90,0.0056,31.66930263776745,0
16,0.1836,hf_peak,11133,High,Low,90,0.0056,31.66930263776745,0
17,312.8422597123507,hf_power,11133,High,Low,90,0.0056,31.66930263776745,0
18,43.49128419770814,pover_vlf_per,11133,High,Low,90,0.0056,31.66930263776745,0
19,41.42959731546583,pover_lf_per,11133,High,Low,90,0.0056,31.66930263776745,0
20,15.079118486826019,pover_hf_per,11133,High,Low,90,0.0056,31.66930263776745,0
21,0.26684588868704123,pover_lf_nu,11133,High,Low,90,0.0056,31.66930263776745,0
22,0.7331541113129588,pover_hf_nu,11133,High,Low,90,0.0056,31.66930263776745,0
23,22.997854324657663,SD1,11133,High,Low,90,0.0056,31.66930263776745,0
24,68.1601487307602,SD2,11133,High,Low,90,0.0056,31.66930263776745,0
0,866.0,MeanRR,11133,Low,High,30,0.0318,8.893813310770534,0
1,69.91,MeanBPM,11133,Low,High,30,0.0318,8.893813310770534,0
2,867.0,MedianRR,11133,Low,High,30,0.0318,8.893813310770534,0
3,69.2,MedianBPM,11133,Low,High,30,0.0318,8.893813310770534,0
4,667.0,MinRR,11133,Low,High,30,0.0318,8.893813310770534,0
5,54.25,MinBPM,11133,Low,High,30,0.0318,8.893813310770534,0
6,1106.0,MaxRR,11133,Low,High,30,0.0318,8.893813310770534,0
7,89.96,MaxBPM,11133,Low,High,30,0.0318,8.893813310770534,0
8,82.27,SDNN,11133,Low,High,30,0.0318,8.893813310770534,0
9,58.93,RMSSD,11133,Low,High,30,0.0318,8.893813310770534,0
10,127.0,nn50,11133,Low,High,30,0.0318,8.893813310770534,0
11,40.58,pnn50,11133,Low,High,30,0.0318,8.893813310770534,0
12,0.0117,vlf_peak,11133,Low,High,30,0.0318,8.893813310770534,0
13,3088.0618025705808,vlf_power,11133,Low,High,30,0.0318,8.893813310770534,0
14,0.0938,lf_peak,11133,Low,High,30,0.0318,8.893813310770534,0
15,1933.6560171331073,lf_power,11133,Low,High,30,0.0318,8.893813310770534,0
16,0.1836,hf_peak,11133,Low,High,30,0.0318,8.893813310770534,0
17,860.4667705228221,hf_power,11133,Low,High,30,0.0318,8.893813310770534,0
18,52.49855313451947,pover_vlf_per,11133,Low,High,30,0.0318,8.893813310770534,0
19,32.87309310805981,pover_lf_per,11133,Low,High,30,0.0318,8.893813310770534,0
20,14.628353757420717,pover_hf_per,11133,Low,High,30,0.0318,8.893813310770534,0
21,0.307955961822527,pover_lf_nu,11133,Low,High,30,0.0318,8.893813310770534,0
22,0.692044038177473,pover_hf_nu,11133,Low,High,30,0.0318,8.893813310770534,0
23,41.73448575671713,SD1,11133,Low,High,30,0.0318,8.893813310770534,0
24,108.61019457634187,SD2,11133,Low,High,30,0.0318,8.893813310770534,0
0,909.0,MeanRR,11133,Low,High,60,0.01,13.394165640210886,0
1,66.7,MeanBPM,11133,Low,High,60,0.01,13.394165640210886,0
2,907.0,MedianRR,11133,Low,High,60,0.01,13.394165640210886,0
3,66.15,MedianBPM,11133,Low,High,60,0.01,13.394165640210886,0
4,587.0,MinRR,11133,Low,High,60,0.01,13.394165640210886,0
5,52.36,MinBPM,11133,Low,High,60,0.01,13.394165640210886,0
6,1146.0,MaxRR,11133,Low,High,60,0.01,13.394165640210886,0
7,102.21,MaxBPM,11133,Low,High,60,0.01,13.394165640210886,0
8,92.13,SDNN,11133,Low,High,60,0.01,13.394165640210886,0
9,75.55,RMSSD,11133,Low,High,60,0.01,13.394165640210886,0
10,162.0,nn50,11133,Low,High,60,0.01,13.394165640210886,0
11,54.18,pnn50,11133,Low,High,60,0.01,13.394165640210886,0
12,0.0195,vlf_peak,11133,Low,High,60,0.01,13.394165640210886,0
13,5967.306286914612,vlf_power,11133,Low,High,60,0.01,13.394165640210886,0
14,0.1055,lf_peak,11133,Low,High,60,0.01,13.394165640210886,0
15,2418.0552115080445,lf_power,11133,Low,High,60,0.01,13.394165640210886,0
16,0.1836,hf_peak,11133,Low,High,60,0.01,13.394165640210886,0
17,2884.3477764463682,hf_power,11133,Low,High,60,0.01,13.394165640210886,0
18,52.94995763751824,pover_vlf_per,11133,Low,High,60,0.01,13.394165640210886,0
19,21.456234163024998,pover_lf_per,11133,Low,High,60,0.01,13.394165640210886,0
20,25.59380819945677,pover_hf_per,11133,Low,High,60,0.01,13.394165640210886,0
21,0.5439699289169091,pover_lf_nu,11133,Low,High,60,0.01,13.394165640210886,0
22,0.45603007108309096,pover_hf_nu,11133,Low,High,60,0.01,13.394165640210886,0
23,53.51404452128376,SD1,11133,Low,High,60,0.01,13.394165640210886,0
24,118.79487443990091,SD2,11133,Low,High,60,0.01,13.394165640210886,0
0,810.0,MeanRR,11133,Low,High,90,0.012,24.458104425080055,0
1,74.63,MeanBPM,11133,Low,High,90,0.012,24.458104425080055,0
2,813.0,MedianRR,11133,Low,High,90,0.012,24.458104425080055,0
3,73.8,MedianBPM,11133,Low,High,90,0.012,24.458104425080055,0
4,547.0,MinRR,11133,Low,High,90,0.012,24.458104425080055,0
5,58.42,MinBPM,11133,Low,High,90,0.012,24.458104425080055,0
6,1027.0,MaxRR,11133,Low,High,90,0.012,24.458104425080055,0
7,109.69,MaxBPM,11133,Low,High,90,0.012,24.458104425080055,0
8,71.44,SDNN,11133,Low,High,90,0.012,24.458104425080055,0
9,47.67,RMSSD,11133,Low,High,90,0.012,24.458104425080055,0
10,100.0,nn50,11133,Low,High,90,0.012,24.458104425080055,0
11,29.94,pnn50,11133,Low,High,90,0.012,24.458104425080055,0
12,0.0391,vlf_peak,11133,Low,High,90,0.012,24.458104425080055,0
13,537.8200257247819,vlf_power,11133,Low,High,90,0.012,24.458104425080055,0
14,0.0898,lf_peak,11133,Low,High,90,0.012,24.458104425080055,0
15,1961.7596632835998,lf_power,11133,Low,High,90,0.012,24.458104425080055,0
16,0.1836,hf_peak,11133,Low,High,90,0.012,24.458104425080055,0
17,1046.042170109783,hf_power,11133,Low,High,90,0.012,24.458104425080055,0
18,15.168566956504032,pover_vlf_per,11133,Low,High,90,0.012,24.458104425080055,0
19,55.32907177449293,pover_lf_per,11133,Low,High,90,0.012,24.458104425080055,0
20,29.502361269003043,pover_hf_per,11133,Low,High,90,0.012,24.458104425080055,0
21,0.3477762924725812,pover_lf_nu,11133,Low,High,90,0.012,24.458104425080055,0
22,0.6522237075274189,pover_hf_nu,11133,Low,High,90,0.012,24.458104425080055,0
23,33.75631967292014,SD1,11133,Low,High,90,0.012,24.458104425080055,0
24,95.22618373473738,SD2,11133,Low,High,90,0.012,24.458104425080055,0
0,902.0,MeanRR,11133,Low,Low,30,0.0161,16.833877950723817,0
1,67.06,MeanBPM,11133,Low,Low,30,0.0161,16.833877950723817,0
2,900.0,MedianRR,11133,Low,Low,30,0.0161,16.833877950723817,0
3,66.67,MedianBPM,11133,Low,Low,30,0.0161,16.833877950723817,0
4,720.0,MinRR,11133,Low,Low,30,0.0161,16.833877950723817,0
5,52.36,MinBPM,11133,Low,Low,30,0.0161,16.833877950723817,0
6,1146.0,MaxRR,11133,Low,Low,30,0.0161,16.833877950723817,0
7,83.33,MaxBPM,11133,Low,Low,30,0.0161,16.833877950723817,0
8,80.14,SDNN,11133,Low,Low,30,0.0161,16.833877950723817,0
9,63.91,RMSSD,11133,Low,Low,30,0.0161,16.833877950723817,0
