Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
priest	328	6.65	(1.65)	3.71	(2.71)	4.88	(1.96)	6
prince	2378	7.67	(1.63)	6.93	(1.82)	5.50	(2.24)	6
princess	2379	7.59	(1.73)	5.29	(2.54)	7.18	(1.81)	8
prison	329	1.97	(1.15)	5.61	(2.22)	4.04	(2.32)	6
prisoner	2983	3.05	(1.36)	5.29	(2.21)	3.85	(2.39)	8
privacy	330	5.96	(1.48)	4.23	(1.7)	6.12	(1.51)	7
private	2984	5.39	(1.22)	4.41	(1.76)	5.71	(1.64)	7
prize	2985	7.39	(1.35)	6.29	(2.21)	5.44	(1.86)	5
problem	2380	2.42	(1.83)	6.67	(1.72)	4.33	(2.77)	7
procedure	2381	4.43	(1.79)	4.21	(2.36)	4.50	(1.65)	9
professional	2986	6.66	(1.55)	4.82	(2.22)	6.16	(2.09)	12
profit	331	7.54	(1.21)	6.27	(1.8)	5.65	(2.37)	6
profitable	2987	7.06	(1.47)	5.69	(2.08)	6.20	(1.95)	10
progress	947	8.00	(1.3)	6.29	(2.53)	7.18	(1.92)	8
prohibit	2988	3.53	(1.36)	4.82	(2.00)	4.45	(2.02)	8
promotion	332	8.28	(0.96)	6.74	(2.41)	6.77	(2.31)	9
propeller	2382	4.86	(1.17)	4.21	(2.33)	4.86	(1.29)	9
proper	2383	6.08	(2.15)	3.67	(1.56)	4.58	(2.43)	6
prose	2384	5.62	(1.66)	3.69	(2.18)	5.08	(1.75)	5
prosper	2989	7.22	(1.86)	5.61	(2.49)	6.64	(2.16)	7
prosperity	2990	7.25	(1.84)	5.40	(2.57)	5.93	(2.40)	10
prosperous	2991	7.47	(2.13)	5.90	(2.16)	5.86	(2.50)	10
prostitute	2385	3.73	(2.1)	5.73	(2.1)	4.82	(1.33)	10
protect	2992	6.59	(1.78)	5.00	(2.34)	6.04	(2.11)	7
protected	333	8.12	(1.09)	4.08	(3.29)	6.19	(2.95)	9
proud	334	8.00	(1.78)	5.39	(3.23)	6.74	(2.78)	5
prude	2993	3.65	(1.49)	4.17	(1.93)	4.70	(2.15)	5
prudent	2994	4.75	(1.60)	3.99	(1.87)	5.36	(1.64)	7
pry	2386	3.27	(1.62)	5.07	(2.19)	4.47	(1.64)	3
psycho	2995	2.71	(2.07)	5.80	(2.58)	4.51	(2.73)	6
pub	2387	6.13	(1.68)	5.33	(2.26)	6.20	(1.66)	3
puddle	2388	5.33	(1.3)	4.83	(1.47)	4.50	(1.31)	6
puke	2996	1.88	(1.49)	5.44	(2.97)	3.11	(2.29)	4
pull	2997	4.89	(0.93)	4.03	(1.98)	5.55	(1.58)	4
pulp	2389	4.87	(2.59)	3.67	(2.06)	5.07	(1.39)	4
pulpit	2390	5.29	(1.14)	3.57	(2.03)	5.07	(0.62)	6
pun	2391	6.29	(2.13)	4.71	(2.2)	5.07	(1.77)	3
pungent	948	3.50	(2.01)	4.30	(2.18)	4.45	(1.28)	7
punish	2392	1.69	(1.11)	6.54	(2.47)	2.85	(2.64)	6
punishment	335	2.12	(1.37)	6.00	(2.37)	3.48	(2.38)	10
punk	2393	4.86	(1.75)	4.00	(2.45)	5.29	(2.02)	4
puppy	336	7.66	(1.74)	5.76	(2.85)	5.76	(2.31)	5
purify	2394	6.86	(1.88)	4.57	(2.41)	5.57	(0.94)	6
pus	602	2.88	(1.68)	4.73	(1.85)	4.31	(1.54)	3
pushy	2395	2.93	(1.75)	6.40	(1.72)	3.73	(2.58)	5
putrid	337	2.12	(1.62)	5.88	(2.23)	4.92	(2.12)	6
python	949	3.12	(2.12)	6.62	(2.12)	3.27	(1.97)	6
quality	950	6.15	(1.52)	4.46	(2.28)	5.38	(1.65)	7
quarrel	338	2.50	(2.06)	6.44	(2.92)	4.00	(2.35)	7
quart	951	5.33	(2.18)	3.17	(2.57)	4.92	(1.82)	5
queen	952	7.10	(1.48)	4.80	(2.46)	6.35	(2.11)	5
quench	2396	5.80	(1.74)	3.93	(1.67)	5.60	(1.35)	6
question	2998	5.15	(1.32)	4.59	(1.83)	5.29	(1.46)	8
quick	953	6.59	(1.65)	6.50	(1.68)	6.50	(1.92)	5
quiet	339	5.52	(1.95)	2.94	(2.27)	4.16	(2.21)	5
quilt	2397	7.20	(1.32)	4.53	(1.77)	5.00	(1.36)	5
quit	2398	2.27	(1.16)	5.07	(2.49)	3.80	(2.51)	4
rabbit	527	6.73	(2.07)	4.38	(2.35)	6.12	(1.75)	6
rabies	340	1.86	(1.01)	6.10	(2.55)	3.79	(2.39)	6
race	2399	6.00	(2)	5.43	(2.77)	4.86	(1.83)	4
rack	2400	5.92	(1.89)	4.62	(2.84)	5.38	(2.02)	4
radar	2401	4.31	(2.29)	6.38	(2.1)	4.00	(1.53)	5
radiant	954	7.04	(2.24)	5.67	(2.85)	5.38	(2.24)	7
radiator	955	4.82	(0.66)	3.64	(1.76)	4.86	(0.83)	8
radio	341	6.77	(1.42)	4.46	(2.79)	5.15	(1.78)	5
raft	2402	5.54	(0.97)	5.00	(1.41)	5.08	(1.08)	4
rag	2403	3.69	(1.75)	4.31	(2.32)	4.77	(2.01)	3
rage	342	2.35	(1.64)	8.09	(1.5)	4.96	(3.21)	4
raid	2999	3.71	(1.55)	4.55	(2.36)	4.35	(2.15)	4
railroad	3000	4.98	(1.34)	3.70	(1.98)	5.42	(1.80)	8
rain	569	4.81	(2.4)	3.62	(2.37)	4.38	(1.39)	4
rainbow	343	8.25	(1.12)	4.45	(3.09)	4.60	(2.52)	7
raise	2404	7.27	(1.39)	5.67	(2.16)	6.00	(1.56)	5
rally	2405	5.87	(1.96)	6.67	(1.54)	5.20	(2.01)	5
ramble	2406	4.47	(1.88)	4.87	(2.61)	4.93	(1.62)	6
rancid	956	4.24	(2.26)	4.81	(2.32)	4.04	(1.84)	6
randy	2407	5.80	(1.42)	4.67	(2.19)	5.80	(2.01)	5
rape	344	1.08	(0.27)	7.38	(2.89)	2.85	(3.15)	4
rapid	3001	5.48	(1.67)	6.27	(2.21)	5.20	(1.72)	5
rare	3002	6.03	(1.94)	5.22	(2.37)	5.66	(2.02)	4
rash	2408	1.69	(1.18)	5.85	(2.27)	3.00	(2.16)	4
rat	345	2.82	(1.7)	5.14	(2.48)	4.11	(1.97)	3
rational	3003	6.09	(1.31)	3.49	(1.63)	6.20	(1.76)	8
rattle	346	4.85	(0.97)	4.35	(2.38)	4.31	(1.59)	6
rattlesnake	3004	2.66	(1.84)	6.17	(2.60)	3.61	(2.29)	11
raw	2409	3.46	(1.76)	5.58	(2.54)	5.25	(1.91)	3
razor	957	4.68	(2.29)	4.96	(2.35)	4.64	(1.78)	5
react	2410	5.73	(1.03)	6.27	(1.53)	5.47	(1.81)	5
read	3005	5.83	(1.77)	3.86	(2.29)	5.36	(2.26)	4
ready	2411	6.20	(1.42)	5.67	(2.32)	6.73	(1.94)	5
real	3006	6.38	(1.66)	4.80	(2.46)	6.34	(2.09)	4
realize	2412	6.62	(1.56)	5.67	(1.83)	5.67	(2.02)	7
reap	2413	5.58	(1.51)	5.17	(1.53)	5.58	(1.38)	4
rebellious	3007	4.75	(2.26)	6.02	(2.61)	6.25	(2.27)	10
rebuff	2414	4.25	(1.73)	4.63	(2.42)	4.38	(1.89)	6
recede	2415	4.00	(1.1)	4.18	(1.08)	4.27	(1.01)	6
recipe	2416	7.07	(1.39)	5.60	(1.5)	6.47	(1.46)	6
reckless	3008	4.16	(1.92)	5.85	(2.55)	5.07	(2.36)	8
recognize	3009	6.35	(1.29)	4.79	(2.21)	5.76	(1.52)	9
recommend	3010	6.45	(1.71)	4.67	(2.15)	5.86	(2.05)	9
rectangle	3011	4.93	(1.02)	3.33	(1.92)	5.19	(1.41)	9
red	570	6.46	(1.84)	5.62	(1.94)	6.19	(1.7)	3
redeem	2417	7.88	(1.02)	5.44	(2.5)	6.56	(1.79)	6
reef	2418	7.47	(1.6)	6.07	(2.25)	5.40	(1.5)	4
refine	2419	5.80	(1.21)	3.93	(1.69)	6.08	(1.93)	6
reflection	2420	6.14	(1.96)	4.00	(2)	6.54	(1.61)	10
refreshment	347	7.28	(1.33)	4.68	(2.78)	5.00	(1.83)	11
refrigerator	2421	6.60	(1.35)	4.73	(1.75)	6.40	(1.35)	12
refugee	2422	3.27	(1.35)	5.36	(2.34)	3.45	(2.07)	7
refuse	3012	3.75	(1.60)	4.77	(2.04)	6.05	(2.34)	6
refute	2423	4.93	(1.28)	5.40	(2.13)	5.00	(1.25)	6
regime	2424	4.81	(1.28)	4.44	(2.1)	4.44	(2.34)	6
regret	2425	2.07	(1.71)	6.07	(2.37)	3.43	(1.99)	6
regretful	348	2.25	(1.55)	5.75	(2.3)	3.19	(2.52)	9
reign	2426	5.58	(1.68)	4.25	(2.14)	6.75	(2.14)	5
rejected	349	1.38	(0.83)	6.26	(2.67)	2.45	(2.47)	8
rejection	2427	1.73	(1.44)	5.40	(2.59)	2.00	(1.31)	9
rejoice	3013	7.50	(1.59)	6.09	(2.44)	6.34	(1.99)	7
relate	2428	6.50	(1.57)	4.58	(2.71)	5.67	(1.61)	6
relax	2429	7.75	(1.91)	2.63	(2.13)	6.75	(2.44)	5
relaxed	350	7.39	(1.59)	1.87	(1.71)	5.52	(2.19)	7
relent	2430	4.00	(1.65)	5.17	(1.85)	5.17	(1.85)	6
reliable	3014	7.15	(1.54)	3.82	(2.47)	6.44	(2.13)	8
relic	2431	5.91	(1.3)	5.91	(1.38)	5.45	(0.82)	5
relief	2432	6.47	(2.2)	4.00	(2.15)	5.79	(1.97)	6
religion	2433	5.17	(2.92)	6.45	(1.37)	5.91	(1.97)	8
rely	2434	5.88	(0.96)	4.69	(1.89)	4.50	(1.93)	4
remember	3015	6.33	(1.67)	5.02	(2.10)	5.67	(2.24)	8
remorse	2435	2.73	(1.79)	5.67	(2.35)	3.07	(1.75)	7
remove	2436	3.87	(1.96)	4.60	(2.13)	4.87	(2.23)	6
render	2437	4.45	(1.29)	3.91	(2.02)	4.73	(1.49)	6
rent	2438	4.18	(1.25)	5.27	(1.27)	4.36	(1.29)	4
repay	3016	5.17	(1.83)	4.41	(1.88)	5.43	(1.74)	5
repent	2439	5.40	(2.41)	5.47	(2.9)	4.73	(2.74)	6
repentant	351	5.86	(2.12)	5.05	(2.1)	5.68	(1.86)	9
report	2440	4.15	(1.57)	4.15	(2.58)	5.38	(2.36)	6
reptile	958	4.27	(1.99)	5.23	(2.3)	4.38	(1.72)	7
repulsed	2441	2.57	(1.74)	5.86	(2.41)	4.29	(1.82)	8
repulsive	3017	2.69	(1.52)	5.07	(2.19)	4.53	(2.02)	9
rescue	352	7.50	(1.4)	5.95	(2.78)	6.20	(2.19)	6
resent	959	3.64	(2.28)	4.90	(1.81)	5.10	(2.17)	6
reserved	353	4.87	(1.89)	3.38	(1.95)	3.94	(1.71)	8
resign	2442	4.38	(1.26)	4.50	(2.16)	4.81	(1.68)	6
resist	2443	4.88	(1.59)	5.44	(1.79)	5.13	(1.54)	6
resolve	3018	6.59	(1.55)	4.94	(2.44)	6.02	(1.68)	7
respect	354	7.95	(1.05)	5.25	(2.51)	7.40	(1.73)	7
respectful	355	7.34	(1.01)	5.00	(2.57)	5.89	(2.41)	10
response	2444	5.92	(1.56)	5.58	(1.62)	4.75	(1.42)	8
responsible	3019	6.75	(1.72)	4.71	(2.47)	6.02	(2.33)	11
restaurant	960	6.90	(1.62)	4.65	(2.56)	5.15	(1.42)	10
restless	3020	3.26	(1.50)	5.33	(2.40)	4.16	(2.05)	8
retain	2445	5.31	(1.75)	5.00	(2.09)	5.58	(2.27)	6
retard	2446	1.85	(1.21)	5.54	(2.47)	3.15	(2.3)	6
retire	2447	6.15	(2.64)	5.38	(2.47)	5.54	(2.3)	6
retreat	2448	4.73	(1.79)	4.40	(2.16)	4.60	(1.92)	7
reunion	961	6.50	(2.84)	6.58	(2.38)	5.50	(1.82)	7
reveal	2449	6.31	(2.18)	6.69	(2.14)	4.69	(1.6)	6
revere	2450	6.13	(1.96)	4.47	(1.92)	4.67	(1.91)	6
reverent	356	5.20	(1.32)	3.80	(1.51)	4.50	(1.7)	8
revert	2451	4.06	(1.24)	4.88	(1.82)	3.56	(1.71)	6
revise	2452	4.13	(1.77)	5.07	(1.49)	5.27	(2.31)	6
revitalize	3021	6.96	(1.69)	5.03	(2.37)	6.09	(1.90)	10
revive	2453	6.82	(1.25)	5.45	(2.66)	6.18	(1.54)	6
revolt	357	4.24	(1.81)	6.41	(2.41)	6.00	(1.85)	6
revolver	962	2.48	(1.78)	5.82	(2.7)	3.10	(2.26)	8
reward	358	7.78	(1.73)	5.23	(2.79)	6.13	(2.16)	6
rhythm	2454	7.31	(1.14)	6.25	(2.08)	6.38	(1.82)	6
rich	2455	7.87	(1.36)	6.13	(2.61)	6.53	(1.68)	4
riches	359	7.85	(2.15)	5.96	(2.82)	6.88	(2.6)	6
riddle	2456	5.71	(1.49)	4.93	(1.86)	5.07	(2.13)	6
ridicule	360	2.62	(2.25)	6.54	(2.69)	3.73	(2.89)	8
ridiculous	3022	4.67	(2.04)	5.02	(2.04)	4.89	(1.65)	10
rifle	603	2.62	(1.96)	6.23	(2.18)	2.96	(2.14)	5
right	2457	7.00	(1.78)	5.00	(2.12)	6.77	(1.83)	5
rigid	963	3.25	(1.78)	4.58	(2.28)	4.42	(1.91)	5
rigor	2458	5.23	(1.64)	5.62	(2.9)	5.69	(2.21)	5
ring	2459	6.94	(1.77)	6.19	(2.07)	4.19	(1.6)	4
rink	2460	5.57	(1.87)	3.64	(2.24)	5.43	(1.55)	4
riot	361	2.50	(2.04)	6.58	(2.79)	4.35	(2.78)	4
risk	2461	4.29	(1.77)	6.50	(2.44)	3.79	(2.26)	4
river	362	6.93	(1.73)	4.69	(2.54)	5.34	(2.02)	5
roach	363	1.95	(1.59)	7.50	(2.24)	4.50	(3)	5
road	2462	5.60	(1.5)	5.40	(1.55)	5.00	(1.96)	4
roast	2463	5.80	(1.66)	4.53	(2)	5.80	(1.32)	5
rob	2464	2.33	(1.63)	6.67	(2.94)	2.67	(1.59)	3
robber	964	2.18	(1.68)	5.81	(2.8)	3.00	(2.3)	6
robbery	2465	2.20	(1.61)	7.27	(1.71)	1.80	(1.66)	7
robot	2466	5.00	(0.82)	4.69	(1.89)	4.69	(1.8)	5
rock	965	5.32	(1.17)	4.81	(2.27)	5.05	(1.99)	4
rocket	3023	5.92	(1.47)	5.53	(2.26)	5.31	(1.79)	6
rodent	3024	2.80	(1.77)	4.43	(2.60)	4.76	(2.51)	6
rodeo	2467	5.00	(1.73)	4.31	(2.46)	4.77	(1.59)	5
role	2468	5.83	(1.19)	5.08	(2.11)	5.00	(2.17)	4
rollercoaster	528	8.23	(1.42)	8.50	(1.03)	5.00	(2.74)	13
romance	2469	8.33	(1.18)	7.50	(2.47)	6.36	(2.34)	7
romantic	364	8.45	(0.86)	7.36	(2.44)	6.05	(2.24)	8
roof	2470	5.21	(1.58)	3.92	(2.33)	4.86	(1.96)	4
room	2471	5.47	(1.19)	3.53	(1.88)	5.93	(1.44)	4
rooster	3025	4.89	(1.45)	3.73	(2.11)	4.87	(1.89)	7
rope	2472	5.13	(1.13)	4.53	(2.2)	5.07	(1.53)	4
rose	3026	6.61	(1.36)	4.49	(2.28)	5.32	(1.58)	4
rot	2473	1.85	(1.07)	5.31	(3.15)	2.77	(2.05)	3
rotten	365	2.00	(1.31)	4.70	(2.29)	4.22	(2.15)	6
rough	966	4.76	(2.23)	5.68	(2.25)	4.81	(1.72)	5
round	3027	4.94	(0.93)	3.82	(1.79)	5.27	(1.20)	5
rower	2474	5.25	(0.58)	4.56	(1.63)	5.31	(0.6)	5
royalty	2475	6.53	(2.13)	5.71	(1.98)	5.93	(2.09)	7
ruby	2476	6.54	(1.51)	4.69	(2.32)	6.00	(1.53)	4
rude	366	2.35	(2.06)	6.26	(2.36)	4.61	(2.35)	4
rug	2477	4.93	(1.33)	2.93	(1.94)	5.60	(1.59)	3
rugby	2478	5.53	(1.36)	4.93	(1.71)	4.80	(1.32)	5
ruin	3028	2.38	(1.36)	5.30	(2.67)	4.28	(2.58)	4
ruins	2479	4.53	(2.56)	6.00	(1.51)	4.60	(1.5)	5
ruler	2480	5.46	(1.39)	4.73	(2.28)	5.73	(1.85)	5
rules	2481	4.50	(1.4)	4.62	(1.45)	3.77	(1.96)	5
rum	2482	5.42	(2.75)	5.83	(2.41)	3.67	(2.27)	3
rumor	3029	3.20	(1.35)	4.78	(2.33)	4.39	(2.17)	5
runner	571	5.69	(1.83)	5.62	(2.25)	5.15	(1.93)	6
rural	3030	5.00	(1.50)	3.33	(1.95)	5.22	(2.02)	5
rush	2483	3.82	(1.98)	6.82	(2.27)	3.65	(1.41)	4
rusty	367	3.84	(1.61)	3.59	(2.08)	4.39	(1.69)	5
rye	2484	5.55	(0.93)	3.36	(1.91)	5.45	(1.21)	3
sabotage	3031	2.61	(1.87)	4.90	(2.55)	5.35	(2.57)	8
sad	368	1.43	(0.84)	4.09	(2.48)	3.00	(2.09)	3
sadness	2485	2.17	(1.95)	5.17	(2.76)	2.67	(1.92)	7
safe	967	7.71	(1.33)	3.75	(2.91)	5.83	(2.32)	4
safety	2486	7.33	(1.67)	5.25	(2.73)	5.42	(2.68)	6
sailboat	529	7.96	(1.28)	5.00	(3.1)	5.92	(1.7)	8
saint	968	7.05	(1.53)	4.00	(2.31)	5.59	(2.06)	5
salad	369	5.91	(1.67)	3.84	(2.24)	5.38	(1.91)	5
salary	2487	6.92	(1.85)	6.50	(1.73)	5.75	(2.3)	6
sale	2488	7.50	(2.07)	7.25	(1.91)	7.33	(1.72)	4
salon	2489	6.73	(1.74)	6.18	(1.89)	5.91	(1.45)	5
salt	2490	5.73	(1.01)	3.73	(2.05)	5.55	(0.82)	4
salty	3032	5.02	(1.84)	4.47	(2.18)	5.60	(1.86)	5
salute	370	6.20	(1.58)	5.45	(2.31)	5.35	(1.98)	6
sanctuary	3033	6.53	(2.07)	3.45	(1.93)	5.80	(2.31)	9
sand	2491	6.87	(2.07)	5.07	(2.69)	6.20	(1.93)	4
sandwich	2492	6.64	(1.45)	5.36	(2.56)	4.93	(2.02)	8
sapphire	371	7.21	(1.8)	4.93	(2.7)	5.59	(2.24)	8
sarcastic	3034	5.76	(1.75)	4.85	(2.12)	5.86	(1.97)	9
satellite	2493	5.80	(1.47)	4.53	(1.96)	5.07	(1.53)	9
satire	2494	5.79	(1.89)	5.46	(1.2)	5.23	(1.01)	6
satisfaction	2495	8.38	(0.87)	7.62	(1.66)	7.38	(1.61)	12
satisfied	372	8.12	(0.99)	5.12	(2.83)	6.50	(2.1)	9
saucer	2496	5.19	(0.54)	4.25	(1.73)	5.13	(0.81)	6
savage	3035	4.14	(1.80)	5.44	(2.20)	5.42	(2.14)	6
save	969	6.65	(2.03)	4.80	(1.99)	5.75	(1.8)	4
savior	373	7.72	(1.62)	5.76	(3.01)	6.66	(2.13)	6
scalding	970	2.58	(2.06)	5.31	(2.69)	3.88	(2.27)	8
scam	3036	2.57	(1.86)	5.04	(2.41)	4.33	(2.44)	4
scandal	971	2.68	(1.73)	5.27	(2.41)	3.91	(1.66)	7
scapegoat	972	3.52	(1.66)	4.50	(2.24)	3.48	(1.63)	9
scar	973	3.18	(1.99)	4.91	(2.45)	3.55	(1.63)	4
scare	2497	2.56	(1.21)	6.81	(2.04)	3.25	(1.65)	5
scared	604	2.08	(1.44)	6.81	(2)	2.42	(2)	6
scarf	2498	5.82	(1.33)	3.36	(2.01)	5.09	(0.94)	5
scary	2499	2.20	(1.15)	7.00	(1.85)	2.73	(1.39)	5
scene	2500	5.54	(1.33)	4.77	(1.96)	5.15	(0.69)	5
scent	2501	6.67	(1.4)	5.87	(1.77)	5.73	(1.03)	5
scholar	374	7.35	(1.47)	5.17	(2.62)	6.96	(1.94)	7
school	2502	4.43	(1.65)	5.07	(2.37)	5.07	(1.49)	6
science	2503	4.77	(2.68)	5.50	(2.02)	4.75	(2.05)	7
scientific	2504	5.27	(2.19)	4.53	(2.03)	5.00	(2.1)	10
scissors	974	4.95	(1.28)	5.00	(1.34)	5.36	(1.89)	8
scoff	2505	2.88	(1.41)	5.38	(2.19)	4.31	(1.99)	5
scold	2506	3.07	(1.75)	6.13	(2)	3.13	(1.81)	5
scorch	2507	3.13	(1.64)	4.87	(2.53)	3.73	(1.49)	6
scorching	975	3.95	(2.06)	5.32	(2.4)	4.05	(2.11)	9
scorn	375	2.72	(2.09)	5.45	(2.68)	3.69	(2.79)	5
scornful	376	2.27	(1.51)	5.69	(2.68)	4.42	(2.61)	8
scorpion	976	3.75	(3.04)	6.42	(2.67)	3.92	(2.6)	8
scream	605	3.73	(2.13)	7.38	(1.44)	4.81	(2.4)	6
scrotum	2508	6.09	(1.38)	6.45	(1.51)	5.91	(1.58)	7
scuff	2509	4.20	(1.47)	4.87	(1.85)	4.07	(1.94)	5
scum	377	2.04	(1.24)	4.72	(2.41)	4.46	(1.96)	4
scurvy	378	2.96	(1.95)	4.92	(2.66)	4.60	(2.63)	6
sea	2510	7.36	(1.39)	5.38	(3.1)	6.23	(2.17)	3
seagull	2511	6.31	(2.18)	4.46	(2.63)	4.77	(1.36)	7
seal	2512	6.36	(1.5)	5.09	(2.26)	5.27	(0.9)	4
seasick	379	1.96	(1.25)	6.15	(2.82)	3.38	(2.61)	7
seat	380	5.17	(0.89)	3.17	(1.64)	5.00	(1.71)	4
secretary	2513	5.44	(1.26)	4.44	(2.13)	5.69	(1.78)	9
secure	381	8.00	(1.29)	3.24	(2.73)	6.12	(2.77)	6
security	2514	7.06	(1.39)	4.50	(2.39)	5.00	(2)	8
seduction	2515	7.60	(1.8)	7.53	(2.26)	5.87	(2.7)	9
seductive	3037	6.82	(1.72)	6.56	(2.04)	6.16	(2.11)	9
seek	2516	5.94	(0.9)	5.06	(2.11)	5.24	(2.02)	4
seize	2517	3.69	(2.5)	6.85	(2.27)	3.62	(2.63)	5
self	2518	6.45	(1.44)	4.64	(2.29)	6.36	(2.06)	4
selfish	382	2.04	(1.31)	5.58	(2.56)	4.33	(2.5)	7
semen	2519	5.57	(1.74)	6.21	(1.58)	5.36	(1.78)	5
send	3038	5.59	(1.66)	4.18	(2.20)	5.24	(1.59)	4
senseless	3039	3.78	(1.78)	4.39	(1.90)	4.20	(1.69)	9
sensitive	2520	5.43	(2.24)	3.79	(1.93)	4.15	(1.14)	9
sentiment	977	6.12	(1.86)	4.50	(2.16)	5.35	(1.23)	9
sentry	2521	5.27	(0.79)	3.82	(2.09)	5.09	(0.54)	6
separate	3040	3.62	(1.46)	4.59	(1.98)	4.41	(1.71)	8
serene	2522	6.71	(2.49)	3.93	(2.56)	5.64	(1.98)	6
serious	383	4.82	(1.49)	4.00	(1.73)	4.93	(1.51)	7
sermon	2523	6.00	(2.3)	4.67	(3.06)	4.47	(2.45)	6
settle	3041	5.19	(1.74)	3.91	(1.98)	4.81	(1.95)	6
sever	2524	3.27	(1.79)	6.09	(2.21)	3.45	(1.75)	5
severe	978	2.38	(1.5)	5.48	(2.23)	3.50	(1.95)	6
sew	3042	5.19	(1.59)	3.44	(1.89)	5.19	(1.90)	3
sewage	2525	1.94	(1.2)	4.71	(2.37)	4.71	(1.36)	6
sex	384	7.55	(1.88)	6.85	(2.23)	5.25	(2.1)	3
sexual	3043	6.44	(1.52)	6.37	(1.75)	5.68	(1.96)	6
sexy	530	7.88	(1.28)	7.24	(1.67)	6.38	(2.45)	4
shadow	385	4.29	(1.32)	4.56	(2.27)	4.26	(1.77)	6
shaky	2526	3.27	(1.35)	4.91	(2.02)	3.36	(1.69)	5
shallow	3044	3.58	(1.67)	3.39	(1.92)	4.72	(2.19)	7
shame	2527	1.80	(1.08)	6.47	(2.1)	2.60	(1.45)	5
shamed	386	2.05	(1.23)	5.80	(2.31)	2.80	(2.17)	6
shampoo	3045	6.06	(1.63)	3.76	(2.36)	5.67	(2.10)	7
share	3046	6.25	(1.85)	4.53	(2.32)	5.90	(1.93)	5
shark	606	3.50	(2.34)	7.08	(2.02)	2.42	(1.75)	5
sharp	3047	4.58	(1.66)	4.69	(2.03)	5.09	(1.67)	5
shawl	2528	5.40	(1.55)	3.60	(1.99)	5.07	(1.16)	5
sheep	2529	7.00	(1.63)	3.54	(2.22)	5.08	(1.8)	5
sheer	3048	5.35	(1.44)	3.67	(1.88)	5.11	(1.71)	5
shelf	2530	5.06	(0.44)	4.19	(1.68)	5.44	(1.5)	5
sheltered	387	5.95	(1.93)	3.95	(1.67)	3.50	(2.12)	9
shield	2531	6.38	(1.66)	5.08	(2.72)	6.38	(2.22)	6
shine	2532	7.58	(1.31)	5.92	(1.93)	7.00	(1.28)	5
shines	3049	6.51	(1.48)	5.03	(2.26)	5.28	(1.42)	6
shiny	3050	6.76	(1.62)	5.21	(2.34)	5.03	(1.66)	5
ship	388	5.75	(1.71)	4.75	(2.59)	5.40	(2.48)	4
shit	3051	3.93	(1.73)	5.10	(2.23)	4.68	(1.85)	4
shitty	3052	2.20	(1.57)	4.87	(2.72)	3.45	(2.22)	6
shock	2533	4.13	(2.2)	7.50	(2.31)	3.43	(2.77)	5
shoes	2534	6.55	(1.44)	5.82	(1.89)	6.36	(1.86)	5
shoplifter	2535	2.08	(0.95)	5.92	(2.4)	3.15	(1.99)	10
shopping	2536	8.31	(1.25)	7.42	(1.93)	7.83	(1.34)	8
short	2537	4.75	(1.42)	3.92	(1.62)	4.00	(1.76)	5
shotgun	979	2.82	(1.97)	6.41	(2.15)	4.00	(2.45)	7
shout	3053	4.70	(2.00)	5.75	(2.17)	5.59	(1.98)	5
shove	3054	2.97	(1.29)	4.77	(1.90)	4.79	(2.09)	5
shower	2538	7.67	(0.89)	6.17	(2.69)	6.83	(1.64)	6
shred	2539	3.93	(1.54)	4.43	(2.1)	4.07	(1.59)	5
shriek	980	3.75	(2.17)	5.75	(2.91)	4.13	(1.96)	6
shrimp	2540	6.60	(2.32)	4.33	(2.26)	6.67	(1.99)	6
shrink	2541	3.81	(1.17)	4.81	(2.37)	3.25	(1.39)	6
shrub	2542	4.91	(0.3)	3.73	(1.79)	5.09	(0.3)	5
shun	2543	2.43	(1.6)	5.00	(2.38)	3.15	(1.86)	4
shut	2544	3.93	(1.21)	4.93	(2.2)	3.93	(2.06)	4
shy	389	4.68	(2.17)	3.69	(2.31)	3.65	(2.28)	3
sick	607	1.69	(1.05)	4.15	(2.65)	2.92	(1.65)	4
sickness	390	2.08	(1.38)	5.36	(2.77)	3.08	(2.27)	8
sidewalk	3055	5.27	(1.31)	3.29	(1.92)	5.03	(1.70)	8
sidle	2545	5.50	(1.29)	5.00	(1.62)	5.29	(0.73)	5
sigh	2546	3.92	(1.83)	2.92	(1.98)	4.00	(1.54)	4
sight	2547	7.00	(1.63)	5.38	(2.5)	5.75	(2.52)	5
silent	2548	4.08	(1.83)	2.83	(1.8)	4.67	(2.19)	6
silk	391	7.16	(1.4)	3.50	(2.62)	4.84	(2.1)	4
silly	981	7.73	(1.75)	5.50	(2.26)	6.23	(2.16)	5
silver	2549	7.18	(1.72)	5.55	(1.81)	5.73	(1.19)	6
similar	3056	5.69	(1.33)	4.12	(1.85)	4.98	(1.53)	7
simple	2550	6.29	(1.54)	3.29	(2.7)	6.07	(2.16)	6
sin	392	2.50	(1.66)	6.15	(2.24)	3.31	(2.36)	3
sincere	3057	7.11	(1.56)	4.36	(2.13)	5.92	(2.07)	7
sinful	393	2.88	(2.45)	6.27	(2.75)	4.31	(2.91)	6
sing	2551	7.60	(1.72)	6.13	(1.6)	5.33	(2.13)	4
singing	3058	7.12	(1.48)	5.43	(2.36)	5.27	(2.14)	7
sissy	394	2.81	(1.67)	5.23	(2.67)	2.92	(2.53)	5
