Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
model	2216	8.00	(0.93)	7.14	(1.66)	5.21	(2.01)	5
modest	280	5.68	(1.29)	4.42	(2.12)	5.11	(1.88)	6
modesty	2906	6.04	(1.83)	4.11	(2.11)	5.80	(1.85)	7
moist	2217	5.87	(1.64)	5.13	(2.23)	5.33	(1.72)	5
mold	882	3.90	(1.73)	4.00	(1.48)	4.52	(1.63)	4
molest	2218	1.81	(0.98)	5.75	(2.52)	4.06	(2.57)	6
mom	2907	7.70	(1.71)	5.63	(2.34)	5.08	(2.04)	3
moment	281	5.53	(1.7)	4.56	(2.5)	4.94	(2.05)	6
money	282	7.92	(1.51)	5.00	(2.98)	6.33	(2.61)	5
monk	2219	5.93	(1.49)	3.53	(2.53)	4.20	(1.37)	4
monopoly	2220	6.75	(2.27)	5.75	(1.39)	6.19	(1.56)	8
month	283	5.40	(0.84)	4.10	(1.66)	4.80	(0.63)	5
monthly	2908	4.88	(1.08)	4.06	(1.82)	5.08	(1.13)	7
mood	2221	5.33	(1.11)	4.47	(1.73)	5.73	(1.75)	4
moody	883	3.50	(1.57)	4.00	(2.29)	4.55	(1.9)	5
moon	2222	6.50	(1.15)	4.25	(1.91)	4.13	(1.59)	4
moonlight	2909	6.91	(1.44)	5.50	(2.30)	4.84	(2.07)	9
mope	2910	2.96	(1.80)	3.39	(1.95)	4.93	(2.26)	4
moral	884	5.95	(2.33)	4.57	(2.4)	5.81	(2.32)	5
morale	2223	6.67	(1.4)	4.33	(2.87)	6.13	(2.03)	6
morbid	284	3.40	(2.13)	4.73	(2.55)	4.67	(2.02)	6
morgue	285	2.27	(1.53)	4.20	(2.73)	4.47	(2)	6
moron	2224	3.67	(2.13)	6.00	(1.25)	5.00	(2.3)	5
morsel	2225	5.21	(2.15)	5.07	(1.98)	4.50	(1.79)	6
mosquito	885	3.29	(2.24)	4.71	(2.81)	4.71	(2.37)	8
moss	2226	4.47	(1.6)	4.36	(2.02)	4.64	(1.45)	4
motel	2227	4.33	(1.29)	4.80	(2.01)	4.27	(1.58)	5
moth	2228	5.00	(0.53)	4.07	(2.05)	4.73	(1.94)	4
mother	286	7.87	(1.46)	5.20	(3)	4.53	(2.47)	6
motorcycle	2229	6.86	(2.38)	6.69	(2.1)	5.69	(2.21)	10
mountain	287	6.20	(1.82)	5.80	(2.54)	6.20	(2.7)	8
mourn	2230	2.00	(1.32)	4.94	(2.52)	2.88	(1.75)	5
mouth	2231	5.40	(1.24)	4.47	(2.42)	5.87	(1.92)	5
move	2911	5.13	(1.34)	4.64	(1.78)	5.03	(1.55)	4
movie	288	6.73	(2.37)	5.07	(2.34)	4.67	(1.91)	5
mucous	2912	3.49	(1.50)	4.00	(1.87)	4.70	(1.65)	6
mucus	886	3.86	(2.37)	3.43	(1.91)	5.19	(1.89)	5
mud	2232	4.67	(1.88)	3.93	(2.09)	5.67	(2.13)	3
muddy	887	4.84	(1.86)	3.95	(1.81)	4.79	(1.51)	5
muffin	888	6.35	(1.95)	4.55	(2.14)	5.55	(1.61)	6
muffle	2233	4.87	(1.36)	5.13	(1.6)	5.00	(2.07)	6
mug	2234	5.50	(1.79)	4.94	(2.02)	4.69	(1.66)	3
mule	2235	4.93	(1.71)	4.40	(1.55)	5.00	(2.14)	4
murder	2913	2.84	(2.45)	4.86	(2.88)	5.02	(2.53)	6
murderer	289	1.83	(1.27)	7.58	(2.35)	4.50	(3.32)	8
muscular	290	6.08	(2.11)	5.92	(2.35)	6.92	(2.64)	8
museum	889	5.45	(2.11)	4.40	(2.19)	5.40	(1.73)	6
mushroom	567	6.08	(2.26)	4.96	(2.49)	5.88	(2.05)	8
music	291	7.67	(1.23)	5.60	(2.77)	5.67	(2.32)	5
musician	2236	6.69	(1.54)	5.63	(2.58)	6.13	(2.03)	8
mutation	890	4.37	(2.56)	4.84	(2.46)	4.37	(1.95)	8
mutilate	292	1.40	(0.97)	7.50	(2.07)	4.60	(3.06)	8
mutilation	2237	2.50	(1.21)	6.25	(2.14)	3.63	(2.19)	10
mystic	891	5.95	(2.09)	4.20	(2.17)	5.45	(1.96)	6
myth	2238	6.07	(2.25)	5.27	(2.76)	5.07	(1.67)	4
nab	2239	4.29	(1.77)	5.36	(1.86)	5.36	(2.31)	3
nag	2240	2.60	(1.24)	5.86	(1.83)	4.43	(2.03)	3
nail	2241	5.20	(2.14)	5.00	(1.92)	5.79	(1.31)	4
naive	2914	3.78	(1.58)	4.06	(2.11)	4.38	(2.17)	5
naked	892	6.95	(2.06)	6.10	(2.95)	6.58	(2.12)	5
name	893	5.95	(1.9)	4.75	(2.49)	5.35	(2.37)	4
nameless	2915	4.11	(1.73)	4.23	(2.11)	4.82	(2.21)	8
napkin	2242	4.71	(1.45)	4.62	(2.09)	5.10	(1.92)	6
narcotic	894	4.50	(1.99)	4.75	(2.31)	4.70	(2.15)	8
narrow	2916	4.80	(1.58)	4.32	(1.96)	5.55	(1.86)	6
nasty	895	4.21	(2.27)	5.21	(2.27)	5.05	(1.81)	5
nation	2243	5.69	(2.18)	4.77	(2.28)	4.92	(2.33)	6
national	2917	6.03	(1.91)	5.41	(1.88)	5.84	(1.83)	8
native	2918	5.29	(1.43)	4.00	(1.76)	5.25	(1.45)	6
natural	896	6.56	(1.58)	4.78	(2.24)	5.56	(1.72)	7
nature	293	7.43	(1.45)	4.62	(2.69)	5.00	(3.34)	6
naughty	2919	5.30	(2.17)	5.70	(2.13)	5.68	(1.76)	7
necklace	2244	5.93	(1.98)	5.13	(2)	5.57	(1.6)	8
nectar	294	6.79	(1.81)	3.54	(2.82)	4.85	(2.91)	6
needle	897	4.11	(1.57)	5.00	(2.61)	4.11	(2.17)	6
neglect	898	3.33	(1.77)	4.52	(2.11)	3.95	(2.01)	7
negligent	2920	3.20	(1.69)	4.18	(2.00)	4.32	(2.28)	9
neighbor	2921	6.19	(1.53)	4.94	(2.20)	5.13	(1.26)	8
nerves	2245	5.07	(1.49)	5.73	(1.75)	5.67	(1.45)	6
nervous	899	3.74	(1.28)	5.53	(1.95)	4.16	(1.46)	7
nestle	2246	6.33	(1.35)	4.20	(1.93)	5.53	(1.68)	6
net	2247	4.71	(1.86)	5.36	(1.65)	5.29	(1.94)	3
neurotic	900	4.95	(1.99)	4.74	(2.6)	4.42	(1.8)	8
new	2922	6.32	(1.85)	5.89	(2.25)	5.70	(1.79)	3
news	901	5.53	(1.43)	4.55	(2.35)	5.16	(1.86)	4
newspaper	2248	5.19	(1.22)	4.50	(2.13)	5.06	(0.68)	9
nice	902	6.83	(1.65)	4.95	(2.82)	6.06	(1.89)	4
niece	2249	6.38	(1.5)	4.94	(1.84)	5.63	(1.71)	5
night	2250	6.25	(1.29)	5.25	(2.27)	4.88	(2.19)	5
nightmare	295	2.58	(1.38)	7.45	(1.69)	4.91	(1.64)	9
nine	2251	5.27	(0.8)	4.00	(2.42)	4.87	(1.13)	4
nip	2252	4.73	(1.87)	5.27	(2.22)	5.33	(1.23)	3
nipple	903	7.32	(1.45)	6.68	(2.26)	5.79	(2.25)	6
noble	2923	6.56	(1.88)	4.83	(2.20)	6.13	(2.18)	5
noise	2253	4.88	(1.71)	4.88	(2.25)	4.69	(1.89)	5
noisy	904	5.10	(1.92)	6.15	(1.73)	4.95	(1.76)	5
nonchalant	296	4.71	(1.45)	3.12	(2)	4.19	(1.72)	10
nonsense	905	5.11	(1.73)	4.89	(1.94)	5.47	(1.47)	8
noon	2254	6.27	(1.79)	3.07	(2.16)	5.07	(2.16)	4
noose	906	4.14	(1.62)	4.71	(2.19)	4.00	(1.97)	5
nose	2255	4.93	(1.64)	4.00	(2.15)	4.93	(1.9)	4
nosey	2256	4.25	(1.65)	4.38	(1.89)	5.31	(1.7)	5
nourish	907	6.24	(1.92)	4.43	(2.31)	5.67	(1.65)	7
novel	2257	5.75	(1.91)	4.00	(2.53)	5.94	(2.02)	5
novice	2258	4.31	(1.78)	3.69	(1.99)	4.81	(1.47)	6
nozzle	2259	5.20	(0.94)	4.53	(1.46)	5.27	(1.1)	6
nuclear	2260	4.00	(2.39)	6.33	(2.47)	3.21	(1.89)	7
nude	520	7.80	(1.66)	7.12	(2.33)	6.84	(2.25)	4
nudist	2261	6.14	(1.98)	6.76	(1.76)	5.48	(1.54)	6
nuisance	908	3.84	(1.74)	4.58	(2.19)	4.63	(1.46)	8
numb	2924	3.98	(1.75)	3.91	(2.07)	4.11	(2.08)	4
number	2262	5.81	(1.42)	4.63	(2.55)	5.19	(2.32)	6
nun	909	4.50	(1.58)	3.11	(1.75)	4.94	(1.51)	3
nurse	538	6.42	(1.98)	4.88	(2.35)	5.04	(2.07)	5
nursery	910	4.95	(1.87)	3.47	(2.09)	4.79	(1.96)	7
oasis	2263	7.47	(1.41)	4.73	(2.66)	5.87	(2.13)	5
oath	2264	5.40	(1.3)	4.47	(1.73)	5.20	(2.27)	4
obesity	911	2.61	(1.38)	3.21	(2.32)	4.06	(2.34)	7
obey	912	4.52	(2.02)	4.29	(1.82)	4.38	(2.42)	4
object	2265	5.36	(1.39)	4.62	(2.26)	5.54	(2.15)	6
obnoxious	913	4.00	(1.69)	4.70	(1.81)	5.60	(1.54)	9
obscene	914	5.21	(2.2)	5.63	(2.29)	4.89	(1.76)	7
obscure	2925	4.42	(1.53)	4.17	(1.89)	5.38	(1.75)	7
obsessed	2266	4.06	(2.11)	6.56	(1.5)	3.88	(2.19)	8
obsession	915	5.72	(1.9)	6.72	(1.6)	5.56	(2.43)	9
obstinate	2267	4.38	(1.31)	3.56	(1.71)	5.20	(1.01)	9
obvious	2926	5.47	(1.37)	4.56	(1.90)	5.25	(1.72)	7
ocean	297	6.79	(1.48)	5.36	(2.65)	4.93	(3.05)	5
octopus	2268	5.67	(1.29)	5.60	(1.5)	4.27	(2.46)	7
odd	916	5.25	(1.71)	4.45	(2.54)	4.75	(2.05)	3
odor	2269	2.60	(1.5)	4.86	(2.41)	5.00	(2.15)	4
offend	917	3.37	(1.57)	5.74	(1.48)	4.06	(1.92)	6
offensive	2927	4.18	(2.09)	5.00	(2.35)	5.61	(2.12)	9
office	568	5.28	(1.9)	4.08	(1.82)	5.28	(1.74)	6
officer	2270	3.88	(2.09)	5.44	(2.56)	4.31	(2.8)	7
oil	2271	4.50	(1.51)	5.81	(1.52)	4.56	(1.97)	3
old	2272	3.60	(1.72)	3.71	(2.23)	3.93	(1.9)	3
omelet	2273	6.43	(2.14)	4.71	(1.86)	5.43	(1.74)	6
omit	2274	4.33	(1.11)	3.80	(1.86)	4.73	(2.05)	4
onion	2275	4.87	(1.77)	4.27	(2.19)	5.33	(1.29)	5
open	2928	6.44	(1.58)	5.06	(2.45)	6.19	(2.05)	4
opera	2276	4.86	(2.48)	4.00	(2.38)	5.08	(2.14)	5
opinion	298	5.71	(1.27)	4.54	(2.63)	6.23	(1.69)	7
opponent	2929	5.28	(1.37)	6.28	(2.05)	6.41	(1.88)	8
opportunity	2277	7.00	(1.93)	6.50	(1.93)	6.50	(1.86)	11
oppose	2278	4.14	(1.29)	5.21	(1.25)	5.57	(2.14)	6
optimism	918	6.14	(2.41)	4.81	(2.52)	6.38	(2.2)	8
optimistic	2279	7.00	(1.32)	5.56	(2)	6.44	(1.46)	10
option	919	6.20	(1.2)	4.75	(2.45)	5.89	(1.91)	6
orange	2280	6.29	(1.9)	4.50	(2.47)	5.57	(2.14)	6
orangutan	2281	6.50	(2.07)	4.69	(1.93)	4.38	(2.06)	9
orchestra	299	5.33	(2.57)	3.00	(2.04)	5.42	(2.64)	9
ordeal	2282	3.80	(1.26)	4.60	(2.06)	4.47	(1.81)	6
ordinary	2930	4.69	(1.55)	3.50	(2.16)	5.33	(1.62)	8
organ	2283	5.71	(1.64)	4.15	(1.99)	5.69	(2.06)	5
organize	2931	6.18	(1.70)	4.91	(2.18)	6.36	(1.77)	8
orgasm	920	8.45	(1.28)	7.90	(1.77)	6.70	(2.36)	6
original	2932	5.91	(1.75)	5.02	(2.11)	5.84	(1.63)	8
ornament	2933	5.53	(1.57)	4.16	(2.13)	5.47	(1.54)	8
orphan	2284	2.69	(1.54)	5.13	(2.09)	3.94	(1.91)	6
ounce	2285	5.94	(1.29)	5.31	(1.54)	5.27	(0.96)	5
outdoors	521	7.36	(2.29)	5.48	(2.63)	6.32	(2.34)	8
outgoing	2934	6.79	(1.88)	5.71	(2.41)	6.04	(1.99)	8
outlet	2286	5.57	(1.4)	3.93	(1.73)	5.14	(1.99)	6
outrage	921	3.68	(2.23)	6.55	(2.34)	4.77	(2.76)	7
outspoken	2935	6.45	(1.68)	5.82	(2.03)	5.75	(2.07)	9
outstanding	922	7.47	(1.54)	6.32	(2.26)	6.42	(2.04)	11
oven	2287	5.56	(1.31)	3.38	(1.82)	5.00	(1.93)	4
overcast	923	4.00	(1.53)	4.21	(1.78)	4.26	(2)	8
overcome	2936	7.31	(1.62)	6.31	(2.35)	6.94	(2.33)	8
overweight	2288	2.47	(1.3)	4.80	(2.31)	4.07	(2.31)	10
overwhelmed	300	4.87	(2.5)	6.40	(3.02)	4.93	(2.71)	11
owe	2289	3.14	(1.51)	5.50	(2.07)	3.21	(2.01)	3
owl	522	6.04	(1.27)	4.00	(2.04)	6.00	(1.53)	3
oxygen	2937	6.48	(2.07)	4.46	(2.35)	5.38	(1.92)	6
pacify	2290	5.40	(1.5)	4.07	(1.87)	4.87	(1.92)	6
packet	2291	5.00	(1.13)	4.87	(2.17)	4.87	(1.92)	6
pact	2292	6.00	(1.2)	5.40	(1.92)	6.53	(1.46)	4
pail	2293	4.88	(1.59)	3.44	(2.03)	5.13	(2.03)	4
pain	301	2.90	(1.77)	5.70	(2.27)	4.32	(2.16)	4
painful	2938	2.87	(1.79)	5.79	(2.20)	4.26	(2.32)	7
paint	924	5.16	(1.54)	4.58	(2.17)	5.63	(1.5)	5
painting	2294	6.33	(1.4)	5.67	(1.88)	5.67	(1.5)	8
palace	302	6.47	(1.97)	4.82	(2.86)	6.00	(2.03)	6
pale	2295	3.33	(1.45)	3.57	(1.74)	4.29	(1.38)	4
pamphlet	925	4.85	(1.14)	3.60	(1.88)	4.65	(1.73)	8
pan	2296	5.29	(0.91)	4.43	(1.79)	5.43	(1.16)	3
pancakes	523	6.56	(1.33)	3.92	(1.98)	6.20	(1.38)	8
pang	2297	4.86	(1.51)	5.57	(2.14)	4.93	(1.38)	4
panic	601	3.52	(1.94)	6.52	(2.35)	3.56	(1.92)	5
pant	2298	4.93	(1.16)	4.80	(2.18)	5.53	(1.19)	4
pantry	2299	6.79	(2.19)	4.77	(2.28)	5.92	(2.6)	6
pantyhose	2300	6.43	(1.28)	5.21	(2.08)	5.14	(1.79)	9
paper	303	5.33	(1.37)	2.45	(2.07)	4.45	(1.57)	5
paradise	304	8.60	(0.75)	5.85	(3.41)	6.50	(2.54)	8
paragraph	2939	4.50	(1.65)	4.00	(2.06)	5.13	(1.78)	9
paralysis	926	2.39	(1.72)	4.84	(2.81)	2.58	(1.84)	9
paranoid	2940	3.19	(1.72)	6.16	(2.16)	3.92	(2.20)	8
parasite	2941	2.33	(1.41)	5.35	(2.52)	3.74	(2.48)	8
parch	2301	2.88	(1.5)	4.56	(1.59)	4.07	(1.79)	5
parlor	2302	5.53	(1.13)	4.40	(1.5)	5.93	(1.22)	6
parrot	2303	7.07	(1.49)	5.64	(2.21)	4.43	(1.99)	6
part	927	5.11	(1.6)	4.67	(1.68)	4.56	(1.46)	4
party	305	7.12	(1.83)	6.59	(2.58)	5.59	(2.35)	5
partying	2942	7.03	(2.13)	7.03	(2.15)	6.03	(2.67)	8
passage	928	5.53	(1.18)	4.44	(1.98)	5.28	(2.14)	7
passion	306	7.80	(1.14)	7.70	(1.89)	6.20	(2.3)	7
passive	2304	3.93	(2.09)	3.73	(2.34)	4.40	(2.32)	7
passport	2943	5.64	(1.82)	4.95	(2.49)	6.05	(1.94)	8
password	2944	5.06	(0.91)	3.84	(1.92)	5.97	(1.93)	8
pasta	524	6.68	(1.7)	4.88	(2.13)	5.68	(1.07)	5
pastry	2305	7.07	(1.21)	5.79	(2.58)	6.00	(1.52)	6
patent	307	5.75	(1.42)	3.08	(1.93)	5.42	(2.02)	6
path	2306	5.69	(1.4)	4.25	(2.24)	6.13	(1.41)	4
pathetic	2945	3.25	(1.63)	4.16	(2.22)	4.73	(2.46)	8
patience	2946	5.80	(1.79)	3.89	(2.32)	5.77	(2.18)	8
patient	929	4.71	(1.82)	4.19	(2.25)	4.29	(2.03)	7
patio	2307	5.71	(1.86)	4.23	(2.35)	5.00	(2.12)	5
patriot	930	6.85	(1.84)	6.40	(2.16)	6.55	(1.73)	7
patriotic	2308	7.00	(1.77)	5.80	(1.78)	6.60	(2.2)	9
patriotism	2309	6.85	(1.99)	5.23	(2.71)	6.69	(1.93)	10
pea	2310	5.00	(0.82)	3.56	(1.86)	4.63	(1.09)	3
peace	308	7.25	(2.1)	3.85	(2.74)	5.70	(2.27)	5
peaceful	2311	7.73	(1.16)	2.67	(2.47)	5.47	(2.17)	8
peach	2947	5.88	(1.55)	4.25	(2.39)	5.69	(1.70)	5
peanut	2312	5.79	(2.01)	3.57	(2.47)	5.43	(1.79)	6
pear	2313	6.27	(1.62)	4.20	(2.31)	5.87	(1.6)	4
pecan	2314	5.60	(1.88)	3.53	(2)	4.67	(1.63)	5
pee	2315	5.56	(2.58)	5.13	(2.45)	6.19	(1.94)	3
peep	2316	4.53	(1.96)	5.40	(1.8)	4.53	(1.88)	4
penalty	931	3.09	(1.66)	4.68	(2.38)	4.23	(2.45)	7
pencil	309	5.30	(0.67)	3.00	(1.94)	4.50	(0.97)	6
penis	932	5.55	(1.7)	5.10	(2.77)	5.95	(3.22)	5
penny	2317	5.31	(1.74)	3.56	(1.67)	5.00	(1.37)	5
penthouse	933	6.90	(1.65)	6.20	(2.4)	6.90	(2.05)	9
people	525	6.88	(1.69)	5.12	(1.72)	6.08	(1.63)	6
perfect	2948	6.93	(2.16)	5.45	(2.94)	6.09	(2.21)	7
perfection	310	8.00	(1.76)	5.00	(3.05)	7.09	(2.07)	10
perfume	934	6.21	(1.44)	5.21	(2.42)	6.00	(1.45)	7
period	2318	4.25	(1.57)	4.75	(1.44)	4.31	(1.78)	6
perish	2319	3.40	(2.29)	5.07	(2.55)	3.53	(2.2)	6
permanent	2949	4.77	(1.83)	4.98	(1.89)	5.02	(2.06)	9
permit	2320	4.80	(2.38)	5.20	(2.12)	4.90	(2.31)	6
perpetual	2950	4.93	(1.51)	4.37	(1.85)	5.19	(2.03)	9
persistent	2951	5.46	(2.11)	5.08	(2.30)	6.06	(1.87)	10
person	311	6.58	(1.44)	3.58	(1.78)	5.92	(1.93)	6
personal	2952	5.48	(1.75)	4.84	(2.21)	5.52	(1.98)	8
personality	2321	7.21	(1.53)	5.00	(2.35)	5.57	(2.1)	11
pervert	312	4.15	(2.61)	6.21	(2.91)	5.46	(2.63)	7
pessimism	2322	3.25	(1.84)	4.31	(1.82)	4.44	(1.36)	9
pessimistic	2953	2.98	(2.07)	4.05	(2.46)	4.68	(2.52)	11
pest	313	3.79	(2.08)	5.31	(2.32)	4.85	(2.51)	4
pester	2323	3.00	(1.31)	6.07	(1.87)	4.53	(1.88)	6
pet	935	5.86	(2.62)	5.05	(2.63)	5.62	(2.11)	3
phase	936	5.19	(0.4)	3.57	(1.86)	4.76	(1.7)	5
philosophy	2954	5.64	(1.90)	4.23	(2.13)	5.01	(1.95)	10
phone	2955	5.52	(1.73)	4.66	(2.09)	5.59	(1.91)	5
photo	2324	6.50	(1.83)	5.19	(1.56)	5.50	(1.1)	5
photograph	2956	6.19	(1.86)	5.38	(2.31)	5.59	(1.81)	10
photographer	2957	5.80	(1.94)	4.91	(2.30)	5.55	(1.86)	12
physician	2958	5.93	(1.64)	5.16	(2.07)	4.97	(1.91)	9
piano	2959	5.83	(1.75)	4.79	(2.31)	5.67	(1.78)	5
picket	2325	4.71	(1.2)	4.93	(1.49)	5.71	(2.16)	6
picnic	2326	6.75	(1.34)	4.94	(2.14)	6.19	(1.56)	6
picture	2960	5.98	(1.56)	4.95	(2.18)	5.66	(1.75)	7
pie	314	6.45	(1.54)	4.70	(2.18)	5.25	(1.21)	3
pier	2327	6.31	(1.35)	4.88	(2.36)	5.31	(1.14)	4
pierce	2328	4.25	(1.57)	5.38	(1.78)	5.13	(1.93)	6
pig	937	5.10	(2.14)	4.71	(2.31)	6.10	(1.95)	3
pigeon	2329	5.57	(1.7)	5.00	(1.96)	6.00	(2.38)	6
pill	2330	5.13	(1.09)	4.81	(1.87)	5.13	(1.96)	4
pillow	315	7.88	(1.17)	3.62	(2.96)	4.50	(2.16)	6
pilot	2331	6.33	(1.59)	5.20	(1.93)	5.80	(2.7)	5
pimp	2961	4.91	(2.40)	5.38	(2.46)	5.34	(2.43)	4
pin	2332	4.20	(1.32)	5.60	(1.55)	5.00	(1.73)	3
pinch	938	4.38	(1.72)	4.81	(2.34)	5.19	(1.72)	5
pint	2333	5.27	(2.25)	5.27	(2.09)	5.13	(1.92)	4
pipe	2334	6.00	(1.51)	5.31	(1.66)	5.19	(1.56)	4
piss	2962	4.16	(2.17)	4.66	(2.42)	5.41	(2.21)	4
pissed	2963	3.00	(1.91)	5.75	(2.73)	6.48	(2.40)	6
pistol	939	5.89	(2.31)	6.21	(1.9)	6.95	(1.84)	6
pity	940	3.71	(1.49)	3.48	(1.63)	4.43	(1.99)	4
pizza	526	6.80	(2.36)	5.08	(2.22)	5.32	(2.01)	5
plain	941	4.80	(1.24)	3.35	(1.63)	4.70	(1.3)	5
plan	2335	6.47	(1.3)	4.13	(2.13)	6.93	(1.27)	4
plane	539	6.32	(2.17)	6.08	(2.41)	4.80	(2.04)	5
planet	2336	5.69	(1.54)	4.44	(2.34)	4.13	(1.67)	6
plant	316	6.12	(1.41)	3.31	(1.85)	4.44	(1.86)	5
plate	2337	5.20	(2.01)	4.29	(1.64)	5.71	(1.82)	5
plausible	2964	5.52	(1.24)	4.52	(1.86)	5.38	(1.35)	9
play	2338	7.67	(1.23)	6.40	(1.88)	6.93	(1.22)	4
playful	2965	6.36	(2.23)	5.61	(2.42)	6.16	(1.84)	7
playground	2966	6.84	(1.47)	5.82	(1.94)	5.55	(1.59)	10
plaza	2339	5.06	(1.12)	3.06	(1.88)	5.25	(1.44)	5
plea	2340	3.94	(1.73)	4.94	(2.41)	3.56	(2.39)	4
plead	2341	4.06	(1.24)	4.69	(2.06)	4.31	(1.92)	5
pleased	2342	7.40	(1.5)	4.80	(2.18)	5.67	(1.8)	7
pleasure	317	8.00	(1.05)	6.20	(2.39)	5.80	(2.39)	8
pledge	2343	5.13	(1.36)	4.67	(1.4)	4.67	(2.38)	6
plod	2344	4.81	(1.05)	3.50	(1.67)	4.88	(0.62)	4
poach	2345	4.00	(1.36)	4.93	(2.16)	4.50	(1.95)	5
pocket	2967	5.18	(1.42)	3.93	(2.10)	6.09	(1.57)	6
podium	2968	5.25	(1.88)	4.70	(2.22)	5.73	(2.12)	6
poem	2346	6.13	(2.39)	4.87	(2.39)	5.13	(2.03)	4
poet	2347	6.20	(1.47)	3.87	(2.33)	5.00	(1.73)	4
poetry	318	5.29	(2.17)	4.35	(3.18)	5.35	(1.41)	6
poise	2348	6.67	(1.5)	5.60	(1.76)	6.93	(1.49)	5
poison	319	2.27	(1.94)	5.07	(2.55)	2.80	(1.97)	6
poisonous	2969	2.62	(1.68)	5.58	(2.41)	4.31	(2.40)	9
poker	2349	6.73	(1.75)	5.93	(2.06)	5.50	(1.4)	5
pole	2350	5.00	(0.63)	4.25	(1.34)	5.13	(1.2)	4
police	2351	4.53	(2.33)	6.20	(2.37)	3.47	(2.23)	6
policy	2352	4.40	(1.55)	4.27	(1.49)	3.87	(1.96)	6
polite	2970	6.25	(2.10)	4.39	(2.09)	6.02	(2.12)	6
politeness	320	6.80	(2.01)	3.73	(2.43)	5.13	(1.25)	10
politics	2353	4.19	(2.17)	5.38	(1.86)	4.19	(2.17)	8
pollen	2354	3.50	(1.59)	4.81	(2.14)	4.00	(1.93)	6
pollute	321	2.00	(1.22)	6.14	(2.18)	5.77	(2.24)	7
pollution	2355	2.80	(2.18)	6.40	(2.1)	3.79	(2.29)	9
pompous	2971	4.94	(1.95)	4.15	(2.07)	5.81	(2.01)	7
pond	2356	6.33	(1.63)	4.20	(2.31)	5.60	(2.16)	4
pony	2357	5.40	(1.35)	5.13	(0.99)	5.27	(1.28)	4
pool	2358	7.44	(1.31)	6.19	(2.04)	6.00	(2.07)	4
poor	2359	2.47	(1.19)	5.20	(2.86)	2.67	(2.29)	4
popcorn	2360	7.13	(1.41)	4.93	(1.98)	5.36	(1.22)	7
porch	2361	6.00	(1.36)	3.60	(2.13)	5.60	(1.24)	5
pork	2362	7.29	(1.68)	5.93	(2.5)	5.43	(1.55)	4
porpoise	2363	5.27	(0.59)	3.53	(1.73)	5.07	(1.22)	8
position	2364	5.56	(1.15)	4.69	(2.57)	5.94	(1.61)	8
positive	2365	8.07	(1.21)	6.00	(2.08)	5.55	(1.75)	8
poster	942	5.45	(1.96)	4.65	(2.94)	4.95	(2.09)	6
postman	2972	5.55	(1.41)	4.79	(1.95)	5.45	(1.46)	7
potato	2973	5.29	(1.71)	3.73	(2.19)	5.15	(1.61)	6
potential	2366	7.07	(2.37)	5.86	(2.68)	6.43	(2.31)	9
pout	2367	2.25	(1.29)	5.44	(1.03)	4.06	(2.08)	4
poverty	322	2.08	(1.04)	4.92	(2.6)	3.93	(2.06)	7
power	323	7.29	(1.59)	7.07	(1.44)	7.29	(2.81)	5
powerful	324	6.88	(1.93)	5.88	(2.67)	7.29	(2.49)	8
practical	2974	6.43	(1.66)	3.91	(1.87)	5.89	(2.18)	9
prairie	325	5.33	(1.61)	3.75	(2.7)	5.17	(2.62)	7
praise	2368	6.29	(2.05)	6.21	(2.15)	6.21	(2.29)	6
pray	2369	5.93	(1.62)	5.20	(1.57)	5.80	(1.9)	4
prayer	2370	5.31	(2.27)	4.13	(2.36)	5.56	(2.28)	6
preach	2371	5.20	(2.24)	5.60	(2.35)	3.86	(2.21)	6
precious	2975	6.20	(1.89)	5.18	(2.14)	5.61	(1.40)	8
precise	2976	6.75	(1.75)	4.39	(2.26)	6.16	(2.10)	7
predator	2977	3.25	(2.14)	5.78	(2.62)	4.38	(2.61)	8
predict	2978	5.75	(1.67)	5.16	(2.34)	5.47	(2.11)	7
prefer	2372	6.13	(1.88)	4.47	(1.85)	5.67	(1.5)	6
pregnant	2373	4.53	(2.45)	6.40	(2.82)	3.47	(2.45)	8
prejudice	2979	3.27	(1.97)	4.73	(2.23)	5.27	(2.32)	9
prejudiced	2980	3.13	(2.11)	4.28	(2.26)	4.78	(2.65)	10
preliminary	2981	5.03	(1.43)	4.51	(2.02)	4.97	(1.54)	11
preoccupied	2374	4.94	(1.88)	4.31	(2.18)	5.31	(1.92)	11
present	943	6.55	(2.01)	5.60	(2.11)	5.50	(1.88)	7
president	2375	5.47	(2.26)	5.53	(2.47)	5.80	(2.4)	9
press	2376	4.75	(0.86)	4.25	(2.24)	4.50	(1.59)	5
pressure	944	3.50	(1.19)	5.55	(2.31)	3.10	(1.62)	8
prestige	945	7.45	(1.64)	6.15	(1.69)	7.05	(1.82)	8
pretty	326	7.65	(1.42)	6.65	(1.98)	4.95	(1.7)	6
previous	2982	4.84	(1.30)	4.10	(1.74)	4.77	(1.28)	8
price	2377	4.07	(1.22)	5.33	(1.35)	4.73	(2.28)	5
prick	946	4.55	(1.67)	4.10	(2.77)	4.74	(2.08)	5
pride	327	6.53	(2.26)	5.80	(2.98)	6.60	(2.29)	5
priest	328	6.06	(2.46)	5.41	(2.45)	4.88	(2.29)	6
